ConfigRuleName,SourceIdentifier
secretsmanager-scheduled-rotation-success-check,SECRETSMANAGER_SCHEDULED_ROTATION_SUCCESS_CHECK
secretsmanager-secret-periodic-rotation,SECRETSMANAGER_SECRET_PERIODIC_ROTATION
secretsmanager-secret-unused,SECRETSMANAGER_SECRET_UNUSED
secretsmanager-using-cmk,SECRETSMANAGER_USING_CMK
securityhub-enabled,SECURITYHUB_ENABLED
sns-encrypted-kms,SNS_ENCRYPTED_KMS
vpc-flow-logs-enabled,VPC_FLOW_LOGS_ENABLED
vpc-network-acl-unused-check,VPC_NETWORK_ACL_UNUSED_CHECK
vpc-sg-open-only-to-authorized-ports,VPC_SG_OPEN_ONLY_TO_AUTHORIZED_PORTS
waf-regional-rule-not-empty,WAF_REGIONAL_RULE_NOT_EMPTY
waf-regional-rulegroup-not-empty,WAF_REGIONAL_RULEGROUP_NOT_EMPTY
waf-regional-webacl-not-empty,WAF_REGIONAL_WEBACL_NOT_EMPTY
wafv2-logging-enabled,WAFV2_LOGGING_ENABLED
annual-risk-assessment-performed,AWS_CONFIG_PROCESS_CHECK
audit-log-policy-exists,AWS_CONFIG_PROCESS_CHECK
security-awareness-program-exists,AWS_CONFIG_PROCESS_CHECK
vuln-scans-performed,AWS_CONFIG_PROCESS_CHECK
