ConfigRuleName,SourceIdentifier
s3-bucket-server-side-encryption-enabled,S3_BUCKET_SERVER_SIDE_ENCRYPTION_ENABLED
s3-bucket-versioning-enabled,S3_BUCKET_VERSIONING_ENABLED
s3-default-encryption-kms,S3_DEFAULT_ENCRYPTION_KMS
sagemaker-endpoint-configuration-kms-key-configured,SAGEMAKER_ENDPOINT_CONFIGURATION_KMS_KEY_CONFIGURED
sagemaker-notebook-instance-kms-key-configured,SAGEMAKER_NOTEBOOK_INSTANCE_KMS_KEY_CONFIGURED
sagemaker-notebook-no-direct-internet-access,SAGEMAKER_NOTEBOOK_NO_DIRECT_INTERNET_ACCESS
securityhub-enabled,SECURITYHUB_ENABLED
sns-encrypted-kms,SNS_ENCRYPTED_KMS
ssm-document-not-public,SSM_DOCUMENT_NOT_PUBLIC
vpc-network-acl-unused-check,VPC_NETWORK_ACL_UNUSED_CHECK
vpc-vpn-2-tunnels-up,VPC_VPN_2_TUNNELS_UP
