ConfigRuleName,SourceIdentifier
eks-endpoint-no-public-access,EKS_ENDPOINT_NO_PUBLIC_ACCESS
appsync-logging-enabled,APPSYNC_LOGGING_ENABLED
waf-classic-logging-enabled,WAF_CLASSIC_LOGGING_ENABLED
dynamodb-pitr-enabled,DYNAMODB_PITR_ENABLED
restricted-ssh,INCOMING_SSH_DISABLED
api-gw-cache-enabled-and-encrypted,API_GW_CACHE_ENABLED_AND_ENCRYPTED
appsync-associated-with-waf,APPSYNC_ASSOCIATED_WITH_WAF
autoscaling-launchconfig-requires-imdsv2,AUTOSCALING_LAUNCHCONFIG_REQUIRES_IMDSV2
mq-cloudwatch-audit-logging-enabled,MQ_CLOUDWATCH_AUDIT_LOGGING_ENABLED
mq-cloudwatch-audit-log-enabled,MQ_CLOUDWATCH_AUDIT_LOG_ENABLED
docdb-cluster-encrypted,DOCDB_CLUSTER_ENCRYPTED
docdb-cluster-snapshot-public-prohibited,DOCDB_CLUSTER_SNAPSHOT_PUBLIC_PROHIBITED
dynamodb-table-encrypted-kms,DYNAMODB_TABLE_ENCRYPTED_KMS
dynamodb-table-encryption-enabled,DYNAMODB_TABLE_ENCRYPTION_ENABLED
backup-recovery-point-manual-deletion-disabled,BACKUP_RECOVERY_POINT_MANUAL_DELETION_DISABLED
cloudfront-no-deprecated-ssl-protocols,CLOUDFRONT_NO_DEPRECATED_SSL_PROTOCOLS
cloudfront-traffic-to-origin-encrypted,CLOUDFRONT_TRAFFIC_TO_ORIGIN_ENCRYPTED
cloudfront-viewer-policy-https,CLOUDFRONT_VIEWER_POLICY_HTTPS
codebuild-project-envvar-awscred-check,CODEBUILD_PROJECT_ENVVAR_AWSCRED_CHECK
codebuild-project-source-repo-url-check,CODEBUILD_PROJECT_SOURCE_REPO_URL_CHECK
codedeploy-lambda-allatonce-traffic-shift-disabled,CODEDEPLOY_LAMBDA_ALLATONCE_TRAFFIC_SHIFT_DISABLED
codepipeline-deployment-count-check,CODEPIPELINE_DEPLOYMENT_COUNT_CHECK
elb-acm-certificate-required,ELB_ACM_CERTIFICATE_REQUIRED
emr-block-public-access,EMR_BLOCK_PUBLIC_ACCESS
rds-instance-iam-authentication-enabled,RDS_INSTANCE_IAM_AUTHENTICATION_ENABLED
nacl-no-unrestricted-ssh-rdp,NACL_NO_UNRESTRICTED_SSH_RDP
dax-tls-endpoint-encryption,DAX_TLS_ENDPOINT_ENCRYPTION
eks-cluster-logging-enabled,EKS_CLUSTER_LOGGING_ENABLED
eks-cluster-secrets-encrypted,EKS_CLUSTER_SECRETS_ENCRYPTED
elastic-beanstalk-logs-to-cloudwatch,ELASTIC_BEANSTALK_LOGS_TO_CLOUDWATCH
wafv2-webacl-not-empty,WAFV2_WEBACL_NOT_EMPTY
wafv2-rulegroup-not-empty,WAFV2_RULEGROUP_NOT_EMPTY
wafv2-rulegroup-logging-enabled,WAFV2_RULEGROUP_LOGGING_ENABLED
waf-global-webacl-not-empty,WAF_GLOBAL_WEBACL_NOT_EMPTY
waf-global-rulegroup-not-empty,WAF_GLOBAL_RULEGROUP_NOT_EMPTY
waf-global-rule-not-empty,WAF_GLOBAL_RULE_NOT_EMPTY
secretsmanager-scheduled-rotation-success-check,SECRETSMANAGER_SCHEDULED_ROTATION_SUCCESS_CHECK
secretsmanager-secret-periodic-rotation,SECRETSMANAGER_SECRET_PERIODIC_ROTATION
secretsmanager-secret-unused,SECRETSMANAGER_SECRET_UNUSED
sns-topic-message-delivery-notification-enabled,SNS_TOPIC_MESSAGE_DELIVERY_NOTIFICATION_ENABLED
step-functions-state-machine-logging-enabled,STEP_FUNCTIONS_STATE_MACHINE_LOGGING_ENABLED
ec2-client-vpn-not-authorize-all,EC2_CLIENT_VPN_NOT_AUTHORIZE_ALL
ec2-launch-template-public-ip-disabled,EC2_LAUNCH_TEMPLATE_PUBLIC_IP_DISABLED
internet-gateway-authorized-vpc-only,INTERNET_GATEWAY_AUTHORIZED_VPC_ONLY
kinesis-stream-encrypted,KINESIS_STREAM_ENCRYPTED
msk-in-cluster-node-require-tls,MSK_IN_CLUSTER_NODE_REQUIRE_TLS
neptune-cluster-encrypted,NEPTUNE_CLUSTER_ENCRYPTED
netfw-logging-enabled,NETFW_LOGGING_ENABLED
dms-endpoint-ssl-configured,DMS_ENDPOINT_SSL_CONFIGURED
cw-loggroup-retention-period-check,CW_LOGGROUP_RETENTION_PERIOD_CHECK
s3-access-point-public-access-blocks,S3_ACCESS_POINT_PUBLIC_ACCESS_BLOCKS
s3-account-level-public-access-blocks,S3_ACCOUNT_LEVEL_PUBLIC_ACCESS_BLOCKS
s3-bucket-mfa-delete-enabled,S3_BUCKET_MFA_DELETE_ENABLED
