ConfigRuleName,SourceIdentifier
CustomRuleForEC2,{'Ref': 'CustomConfigRuleLambdaArn'}
ConfigRuleForVolumeTags,REQUIRED_TAGS
CloudTrailEnabled,CLOUD_TRAIL_ENABLED
