ConfigRuleName,SourceIdentifier
multi-region-cloudtrail-enabled,MULTI_REGION_CLOUD_TRAIL_ENABLED
opensearch-access-control-enabled,OPENSEARCH_ACCESS_CONTROL_ENABLED
opensearch-audit-logging-enabled,OPENSEARCH_AUDIT_LOGGING_ENABLED
opensearch-data-node-fault-tolerance,OPENSEARCH_DATA_NODE_FAULT_TOLERANCE
opensearch-encrypted-at-rest,OPENSEARCH_ENCRYPTED_AT_REST
opensearch-https-required,OPENSEARCH_HTTPS_REQUIRED
opensearch-in-vpc-only,OPENSEARCH_IN_VPC_ONLY
opensearch-logs-to-cloudwatch,OPENSEARCH_LOGS_TO_CLOUDWATCH
opensearch-node-to-node-encryption-check,OPENSEARCH_NODE_TO_NODE_ENCRYPTION_CHECK
rds-cluster-multi-az-enabled,RDS_CLUSTER_MULTI_AZ_ENABLED
rds-in-backup-plan,RDS_IN_BACKUP_PLAN
rds-instance-iam-authentication-enabled,RDS_INSTANCE_IAM_AUTHENTICATION_ENABLED
rds-instance-public-access-check,RDS_INSTANCE_PUBLIC_ACCESS_CHECK
rds-logging-enabled,RDS_LOGGING_ENABLED
rds-multi-az-support,RDS_MULTI_AZ_SUPPORT
rds-snapshot-encrypted,RDS_SNAPSHOT_ENCRYPTED
rds-snapshots-public-prohibited,RDS_SNAPSHOTS_PUBLIC_PROHIBITED
rds-storage-encrypted,RDS_STORAGE_ENCRYPTED
redshift-audit-logging-enabled,REDSHIFT_AUDIT_LOGGING_ENABLED
redshift-backup-enabled,REDSHIFT_BACKUP_ENABLED
redshift-cluster-configuration-check,REDSHIFT_CLUSTER_CONFIGURATION_CHECK
redshift-cluster-public-access-check,REDSHIFT_CLUSTER_PUBLIC_ACCESS_CHECK
redshift-require-tls-ssl,REDSHIFT_REQUIRE_TLS_SSL
restricted-common-ports,RESTRICTED_INCOMING_TRAFFIC
root-account-hardware-mfa-enabled,ROOT_ACCOUNT_HARDWARE_MFA_ENABLED
root-account-mfa-enabled,ROOT_ACCOUNT_MFA_ENABLED
s3-account-level-public-access-blocks-periodic,S3_ACCOUNT_LEVEL_PUBLIC_ACCESS_BLOCKS_PERIODIC
s3-bucket-acl-prohibited,S3_BUCKET_ACL_PROHIBITED
s3-bucket-logging-enabled,S3_BUCKET_LOGGING_ENABLED
s3-bucket-ssl-requests-only,S3_BUCKET_SSL_REQUESTS_ONLY
s3-default-encryption-kms,S3_DEFAULT_ENCRYPTION_KMS
s3-lifecycle-policy-check,S3_LIFECYCLE_POLICY_CHECK
sagemaker-endpoint-configuration-kms-key-configured,SAGEMAKER_ENDPOINT_CONFIGURATION_KMS_KEY_CONFIGURED
sagemaker-notebook-instance-kms-key-configured,SAGEMAKER_NOTEBOOK_INSTANCE_KMS_KEY_CONFIGURED
sagemaker-notebook-no-direct-internet-access,SAGEMAKER_NOTEBOOK_NO_DIRECT_INTERNET_ACCESS
secretsmanager-rotation-enabled-check,SECRETSMANAGER_ROTATION_ENABLED_CHECK
secretsmanager-scheduled-rotation-success-check,SECRETSMANAGER_SCHEDULED_ROTATION_SUCCESS_CHECK
secretsmanager-secret-unused,SECRETSMANAGER_SECRET_UNUSED
secretsmanager-using-cmk,SECRETSMANAGER_USING_CMK
securityhub-enabled,SECURITYHUB_ENABLED
sns-encrypted-kms,SNS_ENCRYPTED_KMS
vpc-default-security-group-closed,VPC_DEFAULT_SECURITY_GROUP_CLOSED
vpc-flow-logs-enabled,VPC_FLOW_LOGS_ENABLED
vpc-sg-open-only-to-authorized-ports,VPC_SG_OPEN_ONLY_TO_AUTHORIZED_PORTS
waf-regional-rule-not-empty,WAF_REGIONAL_RULE_NOT_EMPTY
waf-regional-rulegroup-not-empty,WAF_REGIONAL_RULEGROUP_NOT_EMPTY
waf-regional-webacl-not-empty,WAF_REGIONAL_WEBACL_NOT_EMPTY
wafv2-logging-enabled,WAFV2_LOGGING_ENABLED
