ConfigRuleName,SourceIdentifier
access-keys-rotated,ACCESS_KEYS_ROTATED
account-part-of-organizations,ACCOUNT_PART_OF_ORGANIZATIONS
acm-certificate-expiration-check,ACM_CERTIFICATE_EXPIRATION_CHECK
alb-http-to-https-redirection-check,ALB_HTTP_TO_HTTPS_REDIRECTION_CHECK
api-gw-cache-enabled-and-encrypted,API_GW_CACHE_ENABLED_AND_ENCRYPTED
api-gw-execution-logging-enabled,API_GW_EXECUTION_LOGGING_ENABLED
api-gw-ssl-enabled,API_GW_SSL_ENABLED
autoscaling-launch-config-public-ip-disabled,AUTOSCALING_LAUNCH_CONFIG_PUBLIC_IP_DISABLED
cloud-trail-cloud-watch-logs-enabled,CLOUD_TRAIL_CLOUD_WATCH_LOGS_ENABLED
cloudtrail-enabled,CLOUD_TRAIL_ENABLED
cloud-trail-encryption-enabled,CLOUD_TRAIL_ENCRYPTION_ENABLED
cloud-trail-log-file-validation-enabled,CLOUD_TRAIL_LOG_FILE_VALIDATION_ENABLED
cloudtrail-s3-dataevents-enabled,CLOUDTRAIL_S3_DATAEVENTS_ENABLED
db-instance-backup-enabled,DB_INSTANCE_BACKUP_ENABLED
dms-replication-not-public,DMS_REPLICATION_NOT_PUBLIC
dynamodb-in-backup-plan,DYNAMODB_IN_BACKUP_PLAN
dynamodb-pitr-enabled,DYNAMODB_PITR_ENABLED
ebs-in-backup-plan,EBS_IN_BACKUP_PLAN
ebs-snapshot-public-restorable-check,EBS_SNAPSHOT_PUBLIC_RESTORABLE_CHECK
ec2-ebs-encryption-by-default,EC2_EBS_ENCRYPTION_BY_DEFAULT
ec2-imdsv2-check,EC2_IMDSV2_CHECK
ec2-instance-managed-by-systems-manager,EC2_INSTANCE_MANAGED_BY_SSM
ec2-instance-no-public-ip,EC2_INSTANCE_NO_PUBLIC_IP
ec2-instance-profile-attached,EC2_INSTANCE_PROFILE_ATTACHED
ec2-managedinstance-association-compliance-status-check,EC2_MANAGEDINSTANCE_ASSOCIATION_COMPLIANCE_STATUS_CHECK
ec2-managedinstance-patch-compliance-status-check,EC2_MANAGEDINSTANCE_PATCH_COMPLIANCE_STATUS_CHECK
ec2-stopped-instance,EC2_STOPPED_INSTANCE
ec2-volume-inuse-check,EC2_VOLUME_INUSE_CHECK
ecs-task-definition-user-for-host-mode-check,ECS_TASK_DEFINITION_USER_FOR_HOST_MODE_CHECK
efs-encrypted-check,EFS_ENCRYPTED_CHECK
efs-in-backup-plan,EFS_IN_BACKUP_PLAN
eip-attached,EIP_ATTACHED
elastic-beanstalk-managed-updates-enabled,ELASTIC_BEANSTALK_MANAGED_UPDATES_ENABLED
elasticache-redis-cluster-automatic-backup-check,ELASTICACHE_REDIS_CLUSTER_AUTOMATIC_BACKUP_CHECK
elasticsearch-encrypted-at-rest,ELASTICSEARCH_ENCRYPTED_AT_REST
elasticsearch-in-vpc-only,ELASTICSEARCH_IN_VPC_ONLY
elasticsearch-logs-to-cloudwatch,ELASTICSEARCH_LOGS_TO_CLOUDWATCH
elasticsearch-node-to-node-encryption-check,ELASTICSEARCH_NODE_TO_NODE_ENCRYPTION_CHECK
elb-acm-certificate-required,ELB_ACM_CERTIFICATE_REQUIRED
elb-deletion-protection-enabled,ELB_DELETION_PROTECTION_ENABLED
elb-logging-enabled,ELB_LOGGING_ENABLED
elb-tls-https-listeners-only,ELB_TLS_HTTPS_LISTENERS_ONLY
elbv2-acm-certificate-required,ELBV2_ACM_CERTIFICATE_REQUIRED
emr-kerberos-enabled,EMR_KERBEROS_ENABLED
emr-master-no-public-ip,EMR_MASTER_NO_PUBLIC_IP
encrypted-volumes,ENCRYPTED_VOLUMES
guardduty-enabled-centralized,GUARDDUTY_ENABLED_CENTRALIZED
